timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,cpu_utilization_percent,gpu_utilization_percent,ram_utilization_percent,ram_used_gb,on_cloud,pue,wue
2026-01-27T13:32:45,facter_repro,e4c6ae7f-7227-4e01-b427-1ae7056e79a8,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,12173.778171399958,0.30242847066239786,2.4842613887354847e-05,51.17507597850681,265.68504601546096,20.0,0.16712368844203584,0.8976211289296643,0.0653135136414358,1.1300583310131374,0.0,The Netherlands,NLD,overijssel,,,Linux-5.14.0-570.76.1.el9_6.x86_64-x86_64-with-glibc2.34,3.11.14,3.2.1,9,Intel(R) Xeon(R) Platinum 8360Y CPU @ 2.40GHz,1,4 x NVIDIA A100-SXM4-40GB,6.1314,52.7909,60,machine,9.613207857319194,0,20.954031396399294,105.5082433936805,N,1.0,0.0
