timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,cpu_utilization_percent,gpu_utilization_percent,ram_utilization_percent,ram_used_gb,on_cloud,pue,wue
2026-01-26T17:27:39,facter_repro,62f009c4-c8a5-4006-9660-46b5fbf80d3e,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,19601.00969880598,0.3714832503272951,1.895225072767167e-05,56.05340281696024,181.6705045546583,20.0,0.29469988226128074,0.9882239108562771,0.10516556548261684,1.3880893586001715,0.0,The Netherlands,NLD,overijssel,,,Linux-5.14.0-570.76.1.el9_6.x86_64-x86_64-with-glibc2.34,3.11.14,3.2.1,9,Intel(R) Xeon(R) Platinum 8360Y CPU @ 2.40GHz,1,4 x NVIDIA A100-SXM4-40GB,6.1314,52.7909,60,machine,11.424547221938193,0,16.83151539956604,84.77209177117722,N,1.0,0.0
