timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,cpu_utilization_percent,gpu_utilization_percent,ram_utilization_percent,ram_used_gb,on_cloud,pue,wue
2026-01-27T13:28:49,facter_repro,d1a369f6-5515-43b4-991b-96a30331b9dc,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,10879.7754387788,0.1862601005515784,1.7119847886537368e-05,53.699323450653424,141.70332939233862,38.0,0.1568274005764777,0.4281802808772781,0.11097434002272329,0.6959820214764795,0.0,The Netherlands,NLD,overijssel,,,Linux-5.14.0-570.76.1.el9_6.x86_64-x86_64-with-glibc2.34,3.11.14,3.2.1,18,Intel(R) Xeon(R) Platinum 8360Y CPU @ 2.40GHz,1,1 x NVIDIA A100-SXM4-40GB,6.1314,52.7909,120,machine,11.35738458708834,48.124701121942245,10.299310281405292,51.85927903654384,N,1.0,0.0
