timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,cpu_utilization_percent,gpu_utilization_percent,ram_utilization_percent,ram_used_gb,on_cloud,pue,wue,cloud_provider,cloud_region
2026-01-27T23:59:29,facter_repro,77725377-81c6-4da6-8f71-ad435fdeafcf,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,17820.62974333181,0.3122552665006773,1.7522123011254312e-05,52.669182658718405,148.11854937425787,38.0,0.2519677772648915,0.7330197169708583,0.1817897755727015,1.166777269808451,0.0,The Netherlands,NLD,overijssel,Linux-5.14.0-570.76.1.el9_6.x86_64-x86_64-with-glibc2.34,3.11.14,3.2.1,18,Intel(R) Xeon(R) Platinum 8360Y CPU @ 2.40GHz,1,1 x NVIDIA A100-SXM4-40GB,6.1314,52.7909,120,machine,8.883435307325296,52.65517822060062,8.166326129666304,41.1121437706574,N,1.0,0.0,,
2026-01-28T00:03:09,facter_repro,c2b160cd-a522-4670-a98e-c4ac9b955f64,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,18041.144050803035,0.31681614855595136,1.756075710408451e-05,50.23733023909602,151.007313729033,38.0,0.2433061921859775,0.7564754557354334,0.18403787571996003,1.1838195236413722,0.0,The Netherlands,NLD,overijssel,Linux-5.14.0-570.76.1.el9_6.x86_64-x86_64-with-glibc2.34,3.11.14,3.2.1,18,Intel(R) Xeon(R) Platinum 8360Y CPU @ 2.40GHz,1,1 x NVIDIA A100-SXM4-40GB,6.1314,52.7909,120,machine,3.6114388688660926,52.198724701968395,8.128982533962603,40.88224219926877,N,1.0,0.0,,
