timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,cpu_utilization_percent,gpu_utilization_percent,ram_utilization_percent,ram_used_gb,on_cloud,pue,wue
2026-01-27T15:01:36,facter_repro,d2a48bdb-7e0a-419e-a6a1-4ddd2ca77160,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,18634.156208015047,0.2751916230311834,1.4768129018517949e-05,50.64821203345034,112.97883971319645,38.0,0.25335690954422957,0.5848423884290952,0.19008545825442705,1.0282847562277517,0.0,The Netherlands,NLD,overijssel,,,Linux-5.14.0-570.76.1.el9_6.x86_64-x86_64-with-glibc2.34,3.11.14,3.2.1,18,Intel(R) Xeon(R) Platinum 8360Y CPU @ 2.40GHz,1,1 x NVIDIA A100-SXM4-40GB,6.1314,52.7909,120,machine,5.180294165011528,40.96773847227441,23.638987599976982,119.00061222358796,N,1.0,0.0
