timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,cpu_utilization_percent,gpu_utilization_percent,ram_utilization_percent,ram_used_gb,on_cloud,pue,wue
2026-01-28T13:59:42,facter_repro,31967e82-deac-45f8-ae2f-96f5342ee4c2,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,948.8137720748782,0.021980559924251356,2.3166358426884955e-05,56.917532790467355,218.48799880460786,38.0,0.014498686344018488,0.05796013470141048,0.009674037704043636,0.0821328587494726,0.0,The Netherlands,NLD,overijssel,,,Linux-5.14.0-570.76.1.el9_6.x86_64-x86_64-with-glibc2.34,3.11.14,3.2.1,18,Intel(R) Xeon(R) Platinum 8360Y CPU @ 2.40GHz,1,1 x NVIDIA A100-SXM4-40GB,6.1314,52.7909,120,machine,14.00264550264551,78.46984126984127,12.582539682539679,63.35262945669669,N,1.0,0.0
