timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,cpu_utilization_percent,gpu_utilization_percent,ram_utilization_percent,ram_used_gb,on_cloud,pue,wue
2026-01-28T18:49:34,facter_repro,6332b244-2f78-4f65-a2d3-ff5110afa404,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,8576.509660846088,0.10252457942977083,1.1954114608862529e-05,50.53407314121322,75.30506915237504,38.0,0.11634340131797681,0.17926335618835054,0.08748797846370097,0.38309473597002797,0.0,The Netherlands,NLD,overijssel,,,Linux-5.14.0-570.76.1.el9_6.x86_64-x86_64-with-glibc2.34,3.11.14,3.2.1,18,Intel(R) Xeon(R) Platinum 8360Y CPU @ 2.40GHz,1,1 x NVIDIA A100-SXM4-40GB,6.1314,52.7909,120,machine,4.705997422982313,15.243176759985943,15.301815626098183,77.05078611477792,N,1.0,0.0
