timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,cpu_utilization_percent,gpu_utilization_percent,ram_utilization_percent,ram_used_gb,on_cloud,pue,wue
2026-01-27T14:58:52,facter_repro,4737e03c-0cdc-40d4-92b1-cae42f4a83f4,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,18297.717072253814,0.326237114846259,1.7829388964646118e-05,51.20333273974842,153.71724571740276,38.0,0.2514747964812484,0.7809188925123891,0.18662834524218316,1.2190220342358213,0.0,The Netherlands,NLD,overijssel,,,Linux-5.14.0-570.76.1.el9_6.x86_64-x86_64-with-glibc2.34,3.11.14,3.2.1,18,Intel(R) Xeon(R) Platinum 8360Y CPU @ 2.40GHz,1,1 x NVIDIA A100-SXM4-40GB,6.1314,52.7909,120,machine,6.533644962003139,56.579137280629816,34.558362035971086,173.99029359634497,N,1.0,0.0
