timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,cpu_utilization_percent,gpu_utilization_percent,ram_utilization_percent,ram_used_gb,on_cloud,pue,wue
2026-01-27T03:57:15,facter_repro,9d6ea767-3363-4f5c-b10e-d3f89e842ac4,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,22269.89602948504,0.38111004176132474,1.711323848376931e-05,51.51032781829668,161.28478337610696,20.0,0.307746359237198,0.9968269999609589,0.11948759902397686,1.4240609582221369,0.0,The Netherlands,NLD,overijssel,,,Linux-5.14.0-570.76.1.el9_6.x86_64-x86_64-with-glibc2.34,3.11.14,3.2.1,9,Intel(R) Xeon(R) Platinum 8360Y CPU @ 2.40GHz,1,4 x NVIDIA A100-SXM4-40GB,6.1314,52.7909,60,machine,6.725705174272356,0,12.823293208766346,64.5737842886387,N,1.0,0.0
