timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,cpu_utilization_percent,gpu_utilization_percent,ram_utilization_percent,ram_used_gb,on_cloud,pue,wue
2026-01-27T03:27:57,facter_repro,dcc1cb56-b569-4d86-8b95-63c68e1644ff,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,11323.25449724798,0.15603118742811084,1.3779712137180425e-05,52.10940175881347,115.81809368259982,20.0,0.15829523940771975,0.3639786667382481,0.06075434798900904,0.583028254134977,0.0,The Netherlands,NLD,overijssel,,,Linux-5.14.0-570.76.1.el9_6.x86_64-x86_64-with-glibc2.34,3.11.14,3.2.1,9,Intel(R) Xeon(R) Platinum 8360Y CPU @ 2.40GHz,1,4 x NVIDIA A100-SXM4-40GB,6.1314,52.7909,60,machine,7.334941249226921,0,13.75830903790103,69.29031137843384,N,1.0,0.0
